85.6 0.017027 0.017027
85.7 0.011115 0.011115
85.8 0.0065414 0.0065414
85.9 0.0016874 0.0016874
86 -0.0034221 -0.0034221
86.1 -0.0075699 -0.0075699
86.2 -0.010421 -0.010421
86.3 -0.012548 -0.012548
86.4 -0.013989 -0.013989
86.5 -0.015155 -0.015155
86.6 -0.015969 -0.015969
86.7 -0.015884 -0.015884
86.8 -0.016456 -0.016456
86.9 -0.017706 -0.017706
87 -0.0165 -0.0165
87.1 -0.012661 -0.012661
87.2 -0.0086064 -0.0086064
87.3 -0.0049565 -0.0049565
87.4 -8.0677e-05 -8.0677e-05
87.5 0.0065804 0.0065804
87.6 0.014395 0.014395
87.7 0.021416 0.021416
87.8 0.024307 0.024307
87.9 0.023673 0.023673
88 0.021619 0.021619
88.1 0.017884 0.017884
88.2 0.013375 0.013375
88.3 0.009006 0.009006
88.4 0.0032601 0.0032601
88.5 -0.003134 -0.003134
88.6 -0.0076692 -0.0076692
88.7 -0.0096287 -0.0096287
88.8 -0.011365 -0.011365
88.9 -0.01372 -0.01372
89 -0.015261 -0.015261
89.1 -0.015824 -0.015824
89.2 -0.016019 -0.016019
89.3 -0.016534 -0.016534
89.4 -0.0171 -0.0171
89.5 -0.016574 -0.016574
89.6 -0.014571 -0.014571
89.7 -0.011072 -0.011072
